Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1989","1989","3050","FAO TIER 1","kt","1.0007","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1989","1989","3050","FAO TIER 1","kt","5.448","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1989","1989","3050","FAO TIER 1","kt","1443.72","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1989","1989","3050","FAO TIER 1","kt","1443.72","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1990","1990","3050","FAO TIER 1","kt","4.4054","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1990","1990","3050","FAO TIER 1","kt","0.9912","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1990","1990","3050","FAO TIER 1","kt","5.3966","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1990","1990","3050","FAO TIER 1","kt","1430.099","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1990","1990","3050","FAO TIER 1","kt","1430.099","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kt","4.4045","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kt","0.991","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kt","5.3955","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kt","1429.8075","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kt","1429.8075","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1992","1992","3050","FAO TIER 1","kt","4.3289","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1992","1992","3050","FAO TIER 1","kt","0.974","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1992","1992","3050","FAO TIER 1","kt","5.3029","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1992","1992","3050","FAO TIER 1","kt","1405.2685","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1992","1992","3050","FAO TIER 1","kt","1405.2685","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1993","1993","3050","FAO TIER 1","kt","3.8363","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1993","1993","3050","FAO TIER 1","kt","0.8632","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1993","1993","3050","FAO TIER 1","kt","4.6995","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1993","1993","3050","FAO TIER 1","kt","1245.3675","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1993","1993","3050","FAO TIER 1","kt","1245.3675","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","3.906","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","0.8788","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","4.7848","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","1267.972","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","1267.972","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","4.2513","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.9565","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","5.2079","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","1380.0935","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","1380.0935","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","4.7539","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","1.0696","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","5.8235","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","1543.2275","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","1543.2275","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","4.5774","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","1.0299","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","5.6073","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","1485.9345","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","1485.9345","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","4.4357","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.998","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","5.4337","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","1439.9305","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","1439.9305","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","4.3113","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.97","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","5.2813","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","1399.5445","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","1399.5445","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","4.6485","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","1.0459","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","5.6944","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","1509.016","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","1509.016","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","3.7095","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.8346","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","4.5442","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","1204.213","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","1204.213","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7234","Direct emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","4.4623","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7236","Indirect emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","1.004","E","Estimated value",""
"GT","Emissions totals","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","5.4663","E","Estimated value",""
